movieId,title,genres
3067,women on the verge of a nervous breakdown,comedy drama
3068,verdict the,drama mystery
3069,effect of gamma rays on man in the moon marigolds the,drama
3070,adventures of buckaroo banzai across the dimension the,adventure comedy sci fi
3071,stand and deliver,comedy drama
3072,moonstruck,comedy romance
3074,jeremiah johnson,western
3075,repulsion,drama horror
3076,irma la douce,comedy
3077,up,documentary
3078,liberty heights,drama
3079,mansfield park,comedy drama romance
3081,sleepy hollow,fantasy horror mystery romance
3082,world is not enough the,action adventure thriller
3083,all about my mother,drama
3086,babes in toyland,children comedy fantasy musical
3087,scrooged,comedy fantasy romance
3088,harvey,comedy fantasy
3089,bicycle thieves,drama
3090,matewan,drama
3091,kagemusha,drama war
3092,samurai,drama
3093,mccabe mrs miller,drama western
3094,maurice,drama romance
3095,grapes of wrath the,drama
3096,my man godfrey,comedy
3097,shop around the corner the,comedy drama romance
3098,natural the,drama
3099,shampoo,comedy drama romance
3100,river runs through it a,drama
3101,fatal attraction,drama thriller
3102,jagged edge,crime romance thriller
3103,stanley iris,drama romance
3104,midnight run,action comedy crime thriller
3105,awakenings,drama mystery
3106,come see the paradise,drama romance
3107,backdraft,action drama
3108,fisher king the,comedy drama fantasy romance
3109,river the,drama
3110,country,drama
3111,places in the heart,drama
3112,night mother,drama
3113,end of days,action fantasy horror mystery thriller
3114,toy story,adventure animation children comedy fantasy
3115,flawless,drama
3117,ride with the devil,drama romance war
3120,distinguished gentleman the,comedy
3121,hitch hiker the,drama film noir
3122,santa fe trail,drama romance western
3125,end of the affair the,drama
3126,end of the affair the,drama
3127,holy smoke,comedy drama
3128,map of the world a,drama
3129,sweet and lowdown,comedy drama
3130,bonfire of the vanities,comedy crime drama
3134,grand illusion,drama war
3135,great santini the,drama
3137,sea wolves the,action war
3139,tarzan the fearless,action adventure
3140,three ages,comedy
3141,two jakes the,drama
3142,rattle and hum,documentary musical
3143,hell in the pacific,drama war
3144,glass bottom boat the,comedy romance
3145,cradle will rock,drama
3146,deuce bigalow male gigolo,comedy
3147,green mile the,crime drama
3148,cider house rules the,drama
3149,diamonds,mystery
3150,war zone the,drama thriller
3152,last picture show the,drama
3153,voyage of sinbad the,action adventure fantasy
3155,anna and the king,drama romance
3156,bicentennial man,drama romance sci fi
3157,stuart little,children comedy fantasy
3158,emperor and the assassin the,drama
3159,fantasia,animation children musical imax
3160,magnolia,drama
3162,simpatico,comedy drama
3163,topsy turvy,comedy drama musical
3165,boiling point,action drama
3166,brenda starr,adventure
3167,carnal knowledge,comedy drama
3168,easy rider,adventure drama
3169,the falcon and the snowman,crime drama thriller
3171,room at the top,drama
3173,any given sunday,drama
3174,man on the moon,comedy drama
3175,galaxy quest,adventure comedy sci fi
3176,talented mr ripley the,drama mystery thriller
3177,next friday,comedy
3178,hurricane the,drama
3179,angela s ashes,drama
3181,titus,drama
3182,mr death the rise and fall of fred a leuchter jr,documentary
3183,third miracle the,drama
3185,snow falling on cedars,drama
3186,girl interrupted,drama
3188,life and times of hank greenberg the,documentary
3189,my dog skip,children drama
3190,supernova,adventure sci fi thriller
3194,way we were the,drama romance
3196,stalag,drama war
3197,presidio the,action crime romance thriller
3198,papillon,crime drama
3199,pal joey,comedy drama musical romance
3200,last detail the,comedy drama
3201,five easy pieces,drama
3202,even dwarfs started small,drama horror
3203,dead calm,thriller
3204,boys from brazil the,action mystery thriller
3206,against all odds,romance
3207,snows of kilimanjaro the,adventure
3208,loaded weapon,action comedy
3210,fast times at ridgemont high,comedy drama romance
3211,cry in the dark a,drama
3213,batman mask of the phantasm,animation children
3214,american flyers,drama
3217,star is born a,drama
3219,pacific heights,mystery thriller
3221,draughtsman s contract the,drama
3222,carmen,drama
3224,woman in the dunes,drama
3225,down to you,comedy romance
3229,another man s poison,crime drama
3230,odessa file the,thriller
3232,seven chances,comedy
3235,where the buffalo roam,comedy
3238,eye of the beholder,thriller
3240,big tease the,comedy
3243,encino man,comedy
3244,goodbye girl the,comedy romance
3245,i am cuba,drama
3246,malcolm x,drama
3247,sister act,comedy crime
3248,sister act back in the habit,comedy
3249,hand that rocks the cradle the,drama thriller
3250,alive,drama
3251,agnes of god,drama mystery
3252,scent of a woman,drama
3253,wayne s world,comedy
3254,wayne s world,comedy
3255,league of their own a,comedy drama
3256,patriot games,action crime drama thriller
3257,bodyguard the,drama romance thriller
3258,death becomes her,comedy fantasy
3259,far and away,adventure drama romance
3260,howards end,drama
3261,singles,comedy drama romance
3262,twin peaks fire walk with me,crime drama mystery thriller
3263,white men can t jump,comedy drama
3264,buffy the vampire slayer,action comedy horror
3265,hard boiled,action crime drama thriller
3266,man bites dog,comedy crime drama thriller
3267,mariachi el,action crime thriller western
3268,stop or my mom will shoot,action comedy
3269,forever young,drama romance sci fi
3270,cutting edge the,comedy drama romance
3271,of mice and men,drama
3272,bad lieutenant,crime drama
3273,scream,comedy horror mystery thriller
3274,single white female,drama thriller
3275,boondock saints the,action crime drama thriller
3276,gun shy,comedy
3281,brandon teena story the,documentary
3282,different for girls,comedy
3284,they might be giants,comedy mystery romance
3285,beach the,adventure drama
3286,snow day,comedy
3287,tigger movie the,animation children
3289,not one less,drama
3292,big combo the,film noir
3296,to sir with love,drama
3298,boiler room,crime drama thriller
3300,pitch black,horror sci fi thriller
3301,whole nine yards the,comedy crime
3302,beautiful people,comedy
3303,black tar heroin the dark end of the street,documentary
3304,blue collar,crime drama
3307,city lights,comedy drama romance
3308,flamingo kid the,comedy drama
3310,kid the,comedy drama
3311,man from laramie the,western
3313,class reunion,comedy
3316,reindeer games,action thriller
3317,wonder boys,comedy drama
3318,deterrence,drama thriller
3320,mifune s last song,comedy drama romance
3324,drowning mona,comedy
3325,next best thing the,comedy drama
3326,what planet are you from,comedy sci fi
3327,beyond the mat,documentary
3328,ghost dog the way of the samurai,crime drama
3329,year my voice broke the,drama
3330,splendor in the grass,drama romance
3331,my tutor,drama
3333,killing of sister george the,drama
3334,key largo,crime drama film noir thriller
3338,for all mankind,documentary
3339,cross of iron,war
3340,bride of the monster,horror sci fi
3341,born yesterday,comedy
3342,birdy,drama war
3343,and god created woman,comedy drama romance
3345,charlie the lonesome cougar,adventure children
3347,never cry wolf,adventure drama
3350,raisin in the sun a,drama
3354,mission to mars,sci fi
3355,ninth gate the,fantasy horror mystery thriller
3357,east west,drama romance
3358,defending your life,comedy drama fantasy romance
3359,breaking away,comedy drama
3360,hoosiers,drama romance
3361,bull durham,comedy drama romance
3362,dog day afternoon,crime drama
3363,american graffiti,comedy drama
3364,asphalt jungle the,crime film noir
3365,searchers the,drama western
3368,big country the,romance western
3370,betrayed,drama thriller
3371,bound for glory,drama
3372,bridge at remagen the,action war
3373,buck and the preacher,western
3374,daughters of the dust,drama
3375,destination moon,sci fi
3377,hangmen also die,drama war
3379,on the beach,drama
3380,railroaded,film noir
3384,taking of pelham one two three the,action crime
3385,volunteers,comedy
3386,jfk,drama mystery thriller
3387,who s harry crumb,comedy mystery
3388,harry and the hendersons,children comedy
3390,shanghai surprise,adventure crime drama romance
3391,who s that girl,comedy
3392,she devil,comedy
3393,date with an angel,comedy fantasy romance
3394,blind date,comedy romance
3395,nadine,comedy
3396,muppet movie the,adventure children comedy musical
3397,great muppet caper the,children comedy
3398,muppets take manhattan the,children comedy musical
3399,sesame street presents follow that bird,children comedy
3400,we re back a dinosaur s story,adventure animation children fantasy
3401,baby secret of the lost legend,adventure sci fi
3402,turtle diary,comedy drama romance
3403,raise the titanic,drama thriller
3404,titanic,action drama
3405,night to remember a,action drama
3406,captain horatio hornblower r n,action adventure drama war
3408,erin brockovich,drama
3409,final destination,drama thriller
3412,bear the,adventure children drama
3413,impact,crime drama
3414,love is a many splendored thing,drama romance war
3415,mirror the,drama
3417,crimson pirate the,adventure comedy
3418,thelma louise,adventure crime drama
3420,and justice for all,drama thriller
3421,animal house,comedy
3422,she s gotta have it,comedy romance
3423,school daze,drama
3424,do the right thing,drama
3425,mo better blues,drama musical
3426,jungle fever,drama romance
3427,coogan s bluff,crime
3428,champ the,drama
3429,creature comforts,animation comedy
3430,death wish,action crime drama
3431,death wish,action drama
3432,death wish,action drama
3433,death wish the crackdown,action drama
3434,death wish the face of death,action drama
3435,double indemnity,crime drama film noir
3436,dying young,drama romance
3437,cool as ice,drama
3438,teenage mutant ninja turtles,action children comedy fantasy sci fi
3439,teenage mutant ninja turtles ii the secret of the ooze,action children fantasy
3440,teenage mutant ninja turtles iii,action adventure children comedy fantasy
3441,red dawn,action drama war
3442,band of the hand,action crime drama
3443,born american,action drama thriller
3444,bloodsport,action
